,Date,Open,High,Low,Close,Volume,symbol,exchange
0.179,1632751200000,0.070555,0.070563,0.070434,0.070541,282.8704,ETH/BTC,binance
0.18,1632751500000,0.070543,0.070653,0.070522,0.070599,191.8605,ETH/BTC,binance
0.181,1632751800000,0.070599,0.070652,0.070587,0.07063,164.2462,ETH/BTC,binance
0.182,1632752100000,0.070631,0.070698,0.070627,0.070684,186.5205,ETH/BTC,binance
0.183,1632752400000,0.070676,0.070736,0.070656,0.070718,379.392,ETH/BTC,binance
0.184,1632752700000,0.070707,0.070736,0.070612,0.070658,148.1542,ETH/BTC,binance
0.185,1632753000000,0.070652,0.070972,0.070619,0.070972,463.5222,ETH/BTC,binance
0.186,1632753300000,0.070969,0.071054,0.070808,0.070855,799.267,ETH/BTC,binance
0.187,1632753600000,0.070847,0.070904,0.070734,0.070766,598.2313,ETH/BTC,binance
0.188,1632753900000,0.07077,0.070805,0.070668,0.070724,226.8713,ETH/BTC,binance
0.189,1632754200000,0.070723,0.070748,0.070546,0.070726,540.0528,ETH/BTC,binance
0.19,1632754500000,0.070717,0.070766,0.070465,0.070654,558.6774,ETH/BTC,binance
0.191,1632754800000,0.070655,0.070662,0.070535,0.070608,295.7351,ETH/BTC,binance
0.192,1632755100000,0.070607,0.070723,0.070589,0.070661,226.5361,ETH/BTC,binance
0.193,1632755400000,0.070668,0.070694,0.070553,0.070553,249.6546,ETH/BTC,binance
0.194,1632755700000,0.070558,0.07065,0.070532,0.070582,174.2911,ETH/BTC,binance
0.195,1632756000000,0.070575,0.070579,0.070405,0.070458,571.0931,ETH/BTC,binance
0.196,1632756300000,0.070459,0.070617,0.070459,0.070598,224.0312,ETH/BTC,binance
0.197,1632756600000,0.070608,0.070737,0.070588,0.070651,241.8708,ETH/BTC,binance
0.198,1632756900000,0.070656,0.070741,0.070586,0.070687,145.1477,ETH/BTC,binance
0.199,1632757200000,0.07068,0.070708,0.070603,0.070631,167.2063,ETH/BTC,binance
0.2,1632757500000,0.07063,0.070729,0.07057,0.070729,213.324,ETH/BTC,binance
0.201,1632757800000,0.070725,0.070771,0.070672,0.070711,219.3666,ETH/BTC,binance
0.202,1632758100000,0.070715,0.070775,0.070646,0.070664,275.1237,ETH/BTC,binance
0.203,1632758400000,0.070661,0.070683,0.070381,0.07039,566.246,ETH/BTC,binance
0.204,1632758700000,0.07039,0.070417,0.070285,0.070355,306.7888,ETH/BTC,binance
0.205,1632759000000,0.070354,0.070399,0.070192,0.070269,240.2756,ETH/BTC,binance
0.206,1632759300000,0.070264,0.070363,0.070165,0.070332,317.6292,ETH/BTC,binance
0.207,1632759600000,0.070331,0.070429,0.070215,0.070218,343.2314,ETH/BTC,binance
0.208,1632759900000,0.070216,0.07026,0.070142,0.070198,286.6556,ETH/BTC,binance
0.209,1632760200000,0.070194,0.070243,0.070115,0.070115,165.9848,ETH/BTC,binance
0.21,1632760500000,0.070115,0.070147,0.069984,0.070023,416.7685,ETH/BTC,binance
0.211,1632760800000,0.070007,0.070049,0.069904,0.069999,483.0841,ETH/BTC,binance
0.212,1632761100000,0.069991,0.070009,0.069614,0.069686,1506.3643,ETH/BTC,binance
0.213,1632761400000,0.069687,0.069834,0.069683,0.06979,603.7802,ETH/BTC,binance
0.214,1632761700000,0.069788,0.069917,0.069762,0.069872,396.2038,ETH/BTC,binance
0.215,1632762000000,0.069877,0.069916,0.069805,0.069853,200.907,ETH/BTC,binance
0.216,1632762300000,0.069846,0.069946,0.069828,0.06993,237.1257,ETH/BTC,binance
0.217,1632762600000,0.06992,0.070021,0.069873,0.069994,324.2969,ETH/BTC,binance
0.218,1632762900000,0.069989,0.07007,0.069948,0.069975,293.5231,ETH/BTC,binance
0.219,1632763200000,0.069973,0.069995,0.069855,0.06988,334.5694,ETH/BTC,binance
